,Method Name,Stealing Dataset Size,Accuracy
2,KnockoffNet,1000,0.0071690855044588215
3,KnockoffNet,5000,0.004196537856268579
4,KnockoffNet,10000,0.051407588739290085
5,KnockoffNet,20000,0.1533484874978143
6,KnockoffNet,25000,0.11575450253540828
7,KnockoffNet,40000,0.12572127994404617
8,KnockoffNet,50000,0.17957684909949292
0,KnockoffNet,250,0.0011776581426648722
1,KnockoffNet,500,0.022039030955585466
2,KnockoffNet,1000,0.0015141318977119785
3,KnockoffNet,5000,0.0006729475100942127
4,KnockoffNet,10000,0.0006729475100942127
5,KnockoffNet,20000,0.02388963660834455
6,KnockoffNet,25000,0.015814266487214
7,KnockoffNet,40000,0.018337819650067293
8,KnockoffNet,50000,0.004374158815612382
0,KnockoffNet,250,0.0008411843876177658
1,KnockoffNet,500,0.0008411843876177658
2,KnockoffNet,1000,0.0005047106325706595
3,KnockoffNet,5000,0.012617765814266487
4,KnockoffNet,10000,0.004542395693135935
5,KnockoffNet,20000,0.00016823687752355316
6,KnockoffNet,25000,0.0008411843876177658
7,KnockoffNet,40000,0.015141318977119785
8,KnockoffNet,50000,0.008075370121130552
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.013927576601671309
2,KnockoffNet,1000,0.019312906220984215
3,KnockoffNet,5000,0.023026926648096566
4,KnockoffNet,10000,0.13221912720519963
5,KnockoffNet,20000,0.18922934076137418
6,KnockoffNet,25000,0.08040854224698236
7,KnockoffNet,40000,0.18328690807799444
8,KnockoffNet,50000,0.09192200557103064
0,KnockoffNet,250,0.003342618384401114
1,KnockoffNet,500,0.0003714020427112349
2,KnockoffNet,1000,0.0005571030640668524
3,KnockoffNet,5000,0.07985143918291551
4,KnockoffNet,10000,0.008913649025069638
5,KnockoffNet,20000,0.19517177344475395
6,KnockoffNet,25000,0.1372330547818013
7,KnockoffNet,40000,0.14614670380687095
8,KnockoffNet,50000,0.0818941504178273
0,KnockoffNet,250,0.0008097165991902834
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.0032388663967611335
3,KnockoffNet,5000,0.0011336032388663967
4,KnockoffNet,10000,0.0
5,KnockoffNet,20000,0.0006477732793522267
6,KnockoffNet,25000,0.0009716599190283401
7,KnockoffNet,40000,0.0006477732793522267
8,KnockoffNet,50000,0.0012955465587044534
0,KnockoffNet,250,0.00048582995951417006
1,KnockoffNet,500,0.0008097165991902834
2,KnockoffNet,1000,0.003076923076923077
3,KnockoffNet,5000,0.00032388663967611336
4,KnockoffNet,10000,0.0
5,KnockoffNet,20000,0.0
6,KnockoffNet,25000,0.0009716599190283401
7,KnockoffNet,40000,0.00032388663967611336
8,KnockoffNet,50000,0.0
0,KnockoffNet,250,0.00017152658662092623
1,KnockoffNet,500,0.002915951972555746
2,KnockoffNet,1000,0.0010291595197255575
3,KnockoffNet,5000,0.058319039451114926
4,KnockoffNet,10000,0.7216123499142367
5,KnockoffNet,20000,0.2986277873070326
6,KnockoffNet,25000,0.18404802744425386
7,KnockoffNet,40000,0.37615780445969127
8,KnockoffNet,50000,0.2037735849056604
0,KnockoffNet,250,0.0012006861063464838
1,KnockoffNet,500,0.002572898799313894
2,KnockoffNet,1000,0.0005145797598627787
3,KnockoffNet,5000,0.041852487135506
4,KnockoffNet,10000,0.31269296740994856
5,KnockoffNet,20000,0.34253859348198973
6,KnockoffNet,25000,0.3360205831903945
7,KnockoffNet,40000,0.5910806174957118
8,KnockoffNet,50000,0.2639794168096055
0,KnockoffNet,250,0.005043762053107847
1,KnockoffNet,500,0.01557632398753894
2,KnockoffNet,1000,0.006675567423230975
3,KnockoffNet,5000,0.006527221480492508
4,KnockoffNet,10000,0.0038569945112001186
5,KnockoffNet,20000,0.09034267912772585
6,KnockoffNet,25000,0.019878356326954456
7,KnockoffNet,40000,0.0345646046580626
8,KnockoffNet,50000,0.03130099391781635
0,KnockoffNet,250,0.04895416110369381
1,KnockoffNet,500,0.00949414033526183
2,KnockoffNet,1000,0.016614745586708203
3,KnockoffNet,5000,0.013499480789200415
4,KnockoffNet,10000,0.012016021361815754
5,KnockoffNet,20000,0.011867675419077288
6,KnockoffNet,25000,0.004450378282153983
7,KnockoffNet,40000,0.024180388666369974
8,KnockoffNet,50000,0.020768431983385256
0,KnockoffNet,250,0.0022620778801098725
1,KnockoffNet,500,0.05380513814832768
2,KnockoffNet,1000,0.0004847309743092584
3,KnockoffNet,5000,0.0024236548715462916
4,KnockoffNet,10000,0.00016157699143641945
5,KnockoffNet,20000,0.005008886734529003
6,KnockoffNet,25000,0.043141056713523994
7,KnockoffNet,40000,0.00016157699143641945
8,KnockoffNet,50000,0.00016157699143641945
0,KnockoffNet,250,0.425270641460656
1,KnockoffNet,500,0.0022620778801098725
2,KnockoffNet,1000,0.005493617708838262
3,KnockoffNet,5000,0.00597834868314752
4,KnockoffNet,10000,0.0012926159314913556
5,KnockoffNet,20000,0.0011310389400549362
6,KnockoffNet,25000,0.0022620778801098725
7,KnockoffNet,40000,0.0298917434157376
8,KnockoffNet,50000,0.0182582000323154
