,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.08860544217687075
1,KnockoffNet,500,0.06581632653061224
2,KnockoffNet,1000,0.030612244897959183
3,KnockoffNet,5000,0.01292517006802721
4,KnockoffNet,10000,0.0880952380952381
5,KnockoffNet,20000,0.04523809523809524
6,KnockoffNet,25000,0.1576530612244898
7,KnockoffNet,40000,0.04115646258503401
8,KnockoffNet,50000,0.15595238095238095
0,KnockoffNet,250,0.10901360544217686
1,KnockoffNet,500,0.029931972789115645
2,KnockoffNet,1000,0.019727891156462583
3,KnockoffNet,5000,0.03333333333333333
4,KnockoffNet,10000,0.026360544217687076
5,KnockoffNet,20000,0.06649659863945578
6,KnockoffNet,25000,0.11173469387755101
7,KnockoffNet,40000,0.06428571428571428
8,KnockoffNet,50000,0.06564625850340136
