,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.19671570304481698
1,KnockoffNet,500,0.30208689702360586
2,KnockoffNet,1000,0.028053369825521726
3,KnockoffNet,5000,0.002907971262401642
4,KnockoffNet,10000,0.00393431406089634
5,KnockoffNet,20000,0.023605884365378037
6,KnockoffNet,25000,0.029079712624016422
7,KnockoffNet,40000,0.007184399589462881
8,KnockoffNet,50000,0.08741019500513171
0,KnockoffNet,250,0.30277112555593566
1,KnockoffNet,500,0.3275744098528909
2,KnockoffNet,1000,0.009750256585699623
3,KnockoffNet,5000,0.006158056790968184
4,KnockoffNet,10000,0.09579199452617174
5,KnockoffNet,20000,0.03250085528566541
6,KnockoffNet,25000,0.03267191241874786
7,KnockoffNet,40000,0.11409510776599384
8,KnockoffNet,50000,0.05918576804652754
