,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.6145251396648045
1,KnockoffNet,500,0.5449466734382935
2,KnockoffNet,1000,0.5774504824784155
3,KnockoffNet,5000,0.48044692737430167
4,KnockoffNet,10000,0.7408159810394447
5,KnockoffNet,20000,0.6923988488234298
6,KnockoffNet,25000,0.8032842390384289
7,KnockoffNet,40000,0.6148637210089724
8,KnockoffNet,50000,0.7264262739123074
0,KnockoffNet,250,0.5608599966141865
1,KnockoffNet,500,0.3727780599288979
2,KnockoffNet,1000,0.8222447943118334
3,KnockoffNet,5000,0.5725410529879804
4,KnockoffNet,10000,0.6642965972574911
5,KnockoffNet,20000,0.6690367360758422
6,KnockoffNet,25000,0.6617572371762316
7,KnockoffNet,40000,0.7199932283731166
8,KnockoffNet,50000,0.6414423565261554
