,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.028936742934051143
1,KnockoffNet,500,0.010262449528936743
2,KnockoffNet,1000,0.11692462987886945
3,KnockoffNet,5000,0.03516150740242261
4,KnockoffNet,10000,0.02220726783310902
5,KnockoffNet,20000,0.10397039030955585
6,KnockoffNet,25000,0.3416890982503365
7,KnockoffNet,40000,0.11524226110363392
8,KnockoffNet,50000,0.7883580080753702
0,KnockoffNet,250,0.043405114401076715
1,KnockoffNet,500,0.05400403768506057
2,KnockoffNet,1000,0.06376177658142665
3,KnockoffNet,5000,0.031292059219380886
4,KnockoffNet,10000,0.08899730820995962
5,KnockoffNet,20000,0.1066621803499327
6,KnockoffNet,25000,0.6611709286675639
7,KnockoffNet,40000,0.527086137281292
8,KnockoffNet,50000,0.40814266487213996
