,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.007443799315170463
1,KnockoffNet,500,0.03156170909632276
2,KnockoffNet,1000,0.008634807205597736
3,KnockoffNet,5000,0.07637338097364894
4,KnockoffNet,10000,0.2298645228524639
5,KnockoffNet,20000,0.051957719219889835
6,KnockoffNet,25000,0.2556200684829537
7,KnockoffNet,40000,0.0949828792615751
8,KnockoffNet,50000,0.25011165698972754
0,KnockoffNet,250,0.0029775197260681853
1,KnockoffNet,500,0.006699419383653417
2,KnockoffNet,1000,0.1109126097960399
3,KnockoffNet,5000,0.04644930772666369
4,KnockoffNet,10000,0.057019502754205746
5,KnockoffNet,20000,0.1481316063718922
6,KnockoffNet,25000,0.1671877326187286
7,KnockoffNet,40000,0.5582849486377848
8,KnockoffNet,50000,0.4903974988834301
