,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0015313935681470138
1,KnockoffNet,500,0.00017015484090522376
2,KnockoffNet,1000,0.0010209290454313426
3,KnockoffNet,5000,0.000680619363620895
4,KnockoffNet,10000,0.023311213204015656
5,KnockoffNet,20000,0.01582440020418581
6,KnockoffNet,25000,0.10736770461119619
7,KnockoffNet,40000,0.39850263740003405
8,KnockoffNet,50000,0.31325506210651693
0,KnockoffNet,250,0.00017015484090522376
1,KnockoffNet,500,0.009868980772502978
2,KnockoffNet,1000,0.00017015484090522376
3,KnockoffNet,5000,0.03454143270376042
4,KnockoffNet,10000,0.0030627871362940277
5,KnockoffNet,20000,0.34660541092394076
6,KnockoffNet,25000,0.47575293517100564
7,KnockoffNet,40000,0.017015484090522375
8,KnockoffNet,50000,0.007827122681640293
