,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.6207072424345461
1,KnockoffNet,500,0.6739204352261136
2,KnockoffNet,1000,0.583134988099286
3,KnockoffNet,5000,0.045562733764025844
4,KnockoffNet,10000,0.3860931655899354
5,KnockoffNet,20000,0.7417545052703162
6,KnockoffNet,25000,0.7242434546072765
7,KnockoffNet,40000,0.1536892213532812
8,KnockoffNet,50000,0.48877932675960556
0,KnockoffNet,250,0.8019381162869772
1,KnockoffNet,500,0.6178170690241415
2,KnockoffNet,1000,0.5843250595035702
3,KnockoffNet,5000,0.3369602176130568
4,KnockoffNet,10000,0.2619857191431486
5,KnockoffNet,20000,0.14739884393063585
6,KnockoffNet,25000,0.7477048622917375
7,KnockoffNet,40000,0.4682080924855491
8,KnockoffNet,50000,0.44202652159129546
