,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.40504065040650405
1,KnockoffNet,500,0.00016260162601626016
2,KnockoffNet,1000,0.022276422764227644
3,KnockoffNet,5000,0.16504065040650406
4,KnockoffNet,10000,0.0013008130081300813
5,KnockoffNet,20000,0.0591869918699187
6,KnockoffNet,25000,0.0003252032520325203
7,KnockoffNet,40000,0.006666666666666667
8,KnockoffNet,50000,0.0
0,KnockoffNet,250,0.022276422764227644
1,KnockoffNet,500,0.33235772357723575
2,KnockoffNet,1000,0.004227642276422764
3,KnockoffNet,5000,0.00016260162601626016
4,KnockoffNet,10000,0.000975609756097561
5,KnockoffNet,20000,0.0006504065040650406
6,KnockoffNet,25000,0.0
7,KnockoffNet,40000,0.0032520325203252032
8,KnockoffNet,50000,0.0016260162601626016
