,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.659952606635071
1,KnockoffNet,500,0.48155044008124576
2,KnockoffNet,1000,0.7718348002708192
3,KnockoffNet,5000,0.8019634394041977
4,KnockoffNet,10000,0.6789099526066351
5,KnockoffNet,20000,0.7254570074475287
6,KnockoffNet,25000,0.6062965470548409
7,KnockoffNet,40000,0.6636763710223426
8,KnockoffNet,50000,0.5797224102911307
0,KnockoffNet,250,0.8855788761002031
1,KnockoffNet,500,0.5553486797562627
2,KnockoffNet,1000,0.8921800947867299
3,KnockoffNet,5000,0.7332430602572783
4,KnockoffNet,10000,0.6613067027758971
5,KnockoffNet,20000,0.5678740690589031
6,KnockoffNet,25000,0.5739675016926202
7,KnockoffNet,40000,0.5974949221394719
8,KnockoffNet,50000,0.6323628977657414
