,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.0013838436256702993
2,KnockoffNet,1000,0.0005189413596263622
3,KnockoffNet,5000,0.0010378827192527244
4,KnockoffNet,10000,0.003805569970593323
5,KnockoffNet,20000,0.008822003113648157
6,KnockoffNet,25000,0.0006919218128351496
7,KnockoffNet,40000,0.15187683791731535
8,KnockoffNet,50000,0.012454592631032694
0,KnockoffNet,250,0.0034596090641757483
1,KnockoffNet,500,0.0003459609064175748
2,KnockoffNet,1000,0.0003459609064175748
3,KnockoffNet,5000,0.005535374502681197
4,KnockoffNet,10000,0.005881335409098772
5,KnockoffNet,20000,0.0003459609064175748
6,KnockoffNet,25000,0.0005189413596263622
7,KnockoffNet,40000,0.01937381075938419
8,KnockoffNet,50000,0.0024217263449230237
