,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.05342323651452282
1,KnockoffNet,500,0.0005186721991701245
2,KnockoffNet,1000,0.0008644536652835408
3,KnockoffNet,5000,0.007261410788381743
4,KnockoffNet,10000,0.005359612724757953
5,KnockoffNet,20000,0.04754495159059474
6,KnockoffNet,25000,0.40093360995850624
7,KnockoffNet,40000,0.03613416320885201
8,KnockoffNet,50000,0.14730290456431536
0,KnockoffNet,250,0.00034578146611341634
1,KnockoffNet,500,0.0005186721991701245
2,KnockoffNet,1000,0.0006915629322268327
3,KnockoffNet,5000,0.009854771784232365
4,KnockoffNet,10000,0.019017980636237896
5,KnockoffNet,20000,0.05013831258644537
6,KnockoffNet,25000,0.137448132780083
7,KnockoffNet,40000,0.1395228215767635
8,KnockoffNet,50000,0.08177731673582296
