,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.0005030181086519115
2,KnockoffNet,1000,0.004359490274983233
3,KnockoffNet,5000,0.0013413816230717639
4,KnockoffNet,10000,0.008718980549966466
5,KnockoffNet,20000,0.0249832327297116
6,KnockoffNet,25000,0.03772635814889336
7,KnockoffNet,40000,0.0102280348759222
8,KnockoffNet,50000,0.07679409792085848
0,KnockoffNet,250,0.00016767270288397049
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.014419852448021462
3,KnockoffNet,5000,0.010898725687458082
4,KnockoffNet,10000,0.007880617035546614
5,KnockoffNet,20000,0.03051643192488263
6,KnockoffNet,25000,0.004862508383635144
7,KnockoffNet,40000,0.017773306505700873
8,KnockoffNet,50000,0.05046948356807512
