,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.0
3,KnockoffNet,5000,0.0
4,KnockoffNet,10000,0.011912325285895807
5,KnockoffNet,20000,0.10721092757306226
6,KnockoffNet,25000,0.17407878017789072
7,KnockoffNet,40000,0.013341804320203304
8,KnockoffNet,50000,0.11181702668360864
0,KnockoffNet,250,0.0001588310038119441
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.0
3,KnockoffNet,5000,0.008576874205844982
4,KnockoffNet,10000,0.0003176620076238882
5,KnockoffNet,20000,0.0009529860228716646
6,KnockoffNet,25000,0.45092121982210925
7,KnockoffNet,40000,0.03923125794155019
8,KnockoffNet,50000,0.14056543837357052
