,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.006620377845955111
1,KnockoffNet,500,0.06765703213305345
2,KnockoffNet,1000,0.009042467301792347
3,KnockoffNet,5000,0.06248990796060068
4,KnockoffNet,10000,0.14435653156789924
5,KnockoffNet,20000,0.36589698046181174
6,KnockoffNet,25000,0.3486194090101728
7,KnockoffNet,40000,0.33699337962215403
8,KnockoffNet,50000,0.5079928952042628
0,KnockoffNet,250,0.07427740997900856
1,KnockoffNet,500,0.031002745034716617
2,KnockoffNet,1000,0.05199418698530599
3,KnockoffNet,5000,0.16890037138704989
4,KnockoffNet,10000,0.23946391086710803
5,KnockoffNet,20000,0.525431939286291
6,KnockoffNet,25000,0.2446310350395608
7,KnockoffNet,40000,0.6665590182464073
8,KnockoffNet,50000,0.4421120620054901
