,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0011824324324324325
1,KnockoffNet,500,0.006418918918918919
2,KnockoffNet,1000,0.00016891891891891893
3,KnockoffNet,5000,0.011655405405405406
4,KnockoffNet,10000,0.18952702702702703
5,KnockoffNet,20000,0.02043918918918919
6,KnockoffNet,25000,0.025844594594594594
7,KnockoffNet,40000,0.019425675675675675
8,KnockoffNet,50000,0.06756756756756757
0,KnockoffNet,250,0.006587837837837838
1,KnockoffNet,500,0.007770270270270271
2,KnockoffNet,1000,0.00033783783783783786
3,KnockoffNet,5000,0.0015202702702702704
4,KnockoffNet,10000,0.015033783783783785
5,KnockoffNet,20000,0.0038851351351351354
6,KnockoffNet,25000,0.02956081081081081
7,KnockoffNet,40000,0.00793918918918919
8,KnockoffNet,50000,0.08378378378378379
