,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.12121657361151925
1,KnockoffNet,500,0.0004407875404055245
2,KnockoffNet,1000,0.0058771672054069935
3,KnockoffNet,5000,0.18028210402585954
4,KnockoffNet,10000,0.001028504260946224
5,KnockoffNet,20000,0.07199529826623567
6,KnockoffNet,25000,0.09667940052894505
7,KnockoffNet,40000,0.06538348516015281
8,KnockoffNet,50000,0.17778430796356157
0,KnockoffNet,250,0.010138113429327064
1,KnockoffNet,500,0.0005877167205406994
2,KnockoffNet,1000,0.0694975022039377
3,KnockoffNet,5000,0.02306788128122245
4,KnockoffNet,10000,0.017190714075815457
5,KnockoffNet,20000,0.09359388774610637
6,KnockoffNet,25000,0.2469879518072289
7,KnockoffNet,40000,0.11754334410813988
8,KnockoffNet,50000,0.27534528357331767
