,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.00018508236165093466
2,KnockoffNet,1000,0.00037016472330186933
3,KnockoffNet,5000,0.36535258189894504
4,KnockoffNet,10000,0.04886174347584675
5,KnockoffNet,20000,0.016472330186933185
6,KnockoffNet,25000,0.00555247084952804
7,KnockoffNet,40000,0.002591153063113085
8,KnockoffNet,50000,0.08014066259485471
0,KnockoffNet,250,0.00037016472330186933
1,KnockoffNet,500,0.0075883768276883215
2,KnockoffNet,1000,0.001110494169905608
3,KnockoffNet,5000,0.00018508236165093466
4,KnockoffNet,10000,0.002220988339811216
5,KnockoffNet,20000,0.003331482509716824
6,KnockoffNet,25000,0.003886729594669628
7,KnockoffNet,40000,0.003331482509716824
8,KnockoffNet,50000,0.026281695354432724
