,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.00016803898504453034
1,KnockoffNet,500,0.002520584775667955
2,KnockoffNet,1000,0.0011762728953117123
3,KnockoffNet,5000,0.001008233910267182
4,KnockoffNet,10000,0.0011762728953117123
5,KnockoffNet,20000,0.001512350865400773
6,KnockoffNet,25000,0.0018484288354898336
7,KnockoffNet,40000,0.004369013611157789
8,KnockoffNet,50000,0.0068895983868257436
0,KnockoffNet,250,0.005545286506469501
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.00016803898504453034
3,KnockoffNet,5000,0.000504116955133591
4,KnockoffNet,10000,0.0026886237607124854
5,KnockoffNet,20000,0.002016467820534364
6,KnockoffNet,25000,0.0008401949252226517
7,KnockoffNet,40000,0.004537052596202319
8,KnockoffNet,50000,0.000504116955133591
