,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.054634146341463415
1,KnockoffNet,500,0.008617886178861788
2,KnockoffNet,1000,0.019349593495934958
3,KnockoffNet,5000,0.020162601626016262
4,KnockoffNet,10000,0.0008130081300813008
5,KnockoffNet,20000,0.053983739837398376
6,KnockoffNet,25000,0.0006504065040650406
7,KnockoffNet,40000,0.3596747967479675
8,KnockoffNet,50000,0.023739837398373983
0,KnockoffNet,250,0.0006504065040650406
1,KnockoffNet,500,0.00016260162601626016
2,KnockoffNet,1000,0.0004878048780487805
3,KnockoffNet,5000,0.000975609756097561
4,KnockoffNet,10000,0.02829268292682927
5,KnockoffNet,20000,0.0004878048780487805
6,KnockoffNet,25000,0.001951219512195122
7,KnockoffNet,40000,0.0016260162601626016
8,KnockoffNet,50000,0.014308943089430894
