,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.22801915839890524
1,KnockoffNet,500,0.3029421826890181
2,KnockoffNet,1000,0.4864864864864865
3,KnockoffNet,5000,0.07509408142319535
4,KnockoffNet,10000,0.450906602805337
5,KnockoffNet,20000,0.149161820047896
6,KnockoffNet,25000,0.13496407800205268
7,KnockoffNet,40000,0.2206637016763599
8,KnockoffNet,50000,0.35716729387615465
0,KnockoffNet,250,0.023605884365378037
1,KnockoffNet,500,0.18696544645911733
2,KnockoffNet,1000,0.41241874786178584
3,KnockoffNet,5000,0.30413958262059526
4,KnockoffNet,10000,0.29507355456722545
5,KnockoffNet,20000,0.18901813205610674
6,KnockoffNet,25000,0.18457064659596306
7,KnockoffNet,40000,0.25709887102292167
8,KnockoffNet,50000,0.11460827916524119
