,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.1003198114795489
1,KnockoffNet,500,0.1604107052684733
2,KnockoffNet,1000,0.1360040397239522
3,KnockoffNet,5000,0.14122201649553948
4,KnockoffNet,10000,0.2928799865342535
5,KnockoffNet,20000,0.06833866352465914
6,KnockoffNet,25000,0.1090725467093082
7,KnockoffNet,40000,0.2452449082646019
8,KnockoffNet,50000,0.19289681871738765
0,KnockoffNet,250,0.14172698198956404
1,KnockoffNet,500,0.168321831341525
2,KnockoffNet,1000,0.08197273186332267
3,KnockoffNet,5000,0.17892610671604106
4,KnockoffNet,10000,0.4095270156539303
5,KnockoffNet,20000,0.26291870055546207
6,KnockoffNet,25000,0.1353307523985861
7,KnockoffNet,40000,0.17555967008921058
8,KnockoffNet,50000,0.4196263255344218
