,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.00018688095683049897
2,KnockoffNet,1000,0.00037376191366099795
3,KnockoffNet,5000,0.0028032143524574847
4,KnockoffNet,10000,0.06727714445897963
5,KnockoffNet,20000,0.0018688095683049898
6,KnockoffNet,25000,0.10016819286114745
7,KnockoffNet,40000,0.06578209680433564
8,KnockoffNet,50000,0.0730704541207251
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.0
2,KnockoffNet,1000,0.00018688095683049897
3,KnockoffNet,5000,0.00037376191366099795
4,KnockoffNet,10000,0.0014950476546439918
5,KnockoffNet,20000,0.02560269108577836
6,KnockoffNet,25000,0.15866193234909362
7,KnockoffNet,40000,0.08297514483274154
8,KnockoffNet,50000,0.09605681181087647
