,Method Name,Stealing Dataset Size,Accuracy
0,KnockoffNet,250,0.0
1,KnockoffNet,500,0.004685408299866131
2,KnockoffNet,1000,0.008032128514056224
3,KnockoffNet,5000,0.001004016064257028
4,KnockoffNet,10000,0.004016064257028112
5,KnockoffNet,20000,0.0035140562248995983
6,KnockoffNet,25000,0.014390896921017403
7,KnockoffNet,40000,0.048694779116465865
8,KnockoffNet,50000,0.043674698795180725
0,KnockoffNet,250,0.003179384203480589
1,KnockoffNet,500,0.01606425702811245
2,KnockoffNet,1000,0.0
3,KnockoffNet,5000,0.028112449799196786
4,KnockoffNet,10000,0.0008366800535475234
5,KnockoffNet,20000,0.025100401606425703
6,KnockoffNet,25000,0.0016733601070950468
7,KnockoffNet,40000,0.047356091030789825
8,KnockoffNet,50000,0.02710843373493976
